1299.438, 1910.000
1300.635, 1902.000
1301.831, 1899.000
1303.027, 1880.000
1304.222, 1880.000
1305.417, 1887.000
1306.611, 1903.000
1307.805, 1899.000
1308.999, 1900.000
1310.192, 1883.000
1311.384, 1873.000
1312.577, 1873.000
1313.768, 1879.000
1314.960, 1878.000
1316.150, 1867.000
1317.341, 1872.000
1318.531, 1875.000
1319.720, 1876.000
1320.909, 1876.000
1322.097, 1881.000
1323.286, 1884.000
1324.473, 1877.000
1325.660, 1873.000
1326.847, 1875.000
1328.033, 1890.000
1329.219, 1898.000
1330.405, 1898.000
1331.590, 1904.000
1332.774, 1917.000
1333.958, 1926.000
1335.142, 1922.000
1336.325, 1920.000
1337.507, 1920.000
1338.690, 1937.000
1339.871, 1962.000
1341.053, 1988.000
1342.234, 2002.000
1343.414, 2002.000
1344.594, 1996.000
1345.774, 2002.000
1346.953, 2010.000
1348.131, 2012.000
1349.309, 2008.000
1350.487, 2002.000
1351.664, 1983.000
1352.841, 1960.000
1354.018, 1943.000
1355.194, 1928.000
1356.369, 1912.000
1357.544, 1897.000
1358.719, 1891.000
1359.893, 1880.000
1361.067, 1870.000
1362.240, 1856.000
1363.413, 1851.000
1364.585, 1846.000
1365.757, 1846.000
1366.929, 1848.000
1368.100, 1846.000
1369.270, 1847.000
1370.441, 1850.000
1371.610, 1854.000
1372.780, 1851.000
1373.948, 1847.000
1375.117, 1853.000
1376.285, 1862.000
1377.452, 1857.000
1378.619, 1837.000
1379.786, 1825.000
1380.952, 1828.000
1382.118, 1828.000
1383.283, 1829.000
1384.448, 1835.000
1385.613, 1843.000
1386.777, 1841.000
1387.940, 1833.000
1389.103, 1841.000
1390.266, 1847.000
1391.428, 1853.000
1392.590, 1843.000
1393.751, 1845.000
1394.912, 1847.000
1396.073, 1845.000
1397.233, 1837.000
1398.392, 1841.000
1399.551, 1847.000
1400.710, 1858.000
1401.868, 1859.000
1403.026, 1861.000
1404.184, 1853.000
1405.340, 1857.000
1406.497, 1857.000
1407.653, 1859.000
1408.809, 1858.000
1409.964, 1859.000
1411.119, 1858.000
1412.273, 1862.000
1413.427, 1877.000
1414.580, 1888.000
1415.733, 1897.000
1416.886, 1902.000
1418.038, 1917.000
1419.190, 1932.000
1420.341, 1948.000
1421.492, 1957.000
1422.642, 1970.000
1423.792, 1981.000
1424.942, 2002.000
1426.091, 2026.000
1427.240, 2056.000
1428.388, 2070.000
1429.536, 2077.000
1430.683, 2082.000
1431.830, 2101.000
1432.977, 2127.000
1434.123, 2163.000
1435.268, 2212.000
1436.413, 2259.000
1437.558, 2325.000
1438.703, 2410.000
1439.846, 2495.000
1440.990, 2558.000
1442.133, 2602.000
1443.276, 2634.000
1444.418, 2648.000
1445.560, 2633.000
1446.701, 2599.000
1447.842, 2526.000
1448.982, 2450.000
1450.122, 2371.000
1451.262, 2311.000
1452.401, 2259.000
1453.540, 2216.000
1454.678, 2167.000
1455.816, 2127.000
1456.953, 2106.000
1458.090, 2089.000
1459.227, 2059.000
1460.363, 2043.000
1461.499, 2044.000
1462.634, 2042.000
1463.769, 2024.000
1464.904, 2014.000
1466.038, 2008.000
1467.171, 2000.000
1468.304, 1976.000
1469.437, 1952.000
1470.569, 1924.000
1471.701, 1910.000
1472.833, 1906.000
1473.964, 1902.000
1475.094, 1885.000
1476.225, 1868.000
1477.354, 1865.000
1478.484, 1867.000
1479.613, 1871.000
1480.741, 1862.000
1481.869, 1866.000
1482.997, 1865.000
1484.124, 1857.000
1485.251, 1837.000
1486.377, 1838.000
1487.503, 1836.000
1488.629, 1834.000
1489.754, 1825.000
1490.878, 1821.000
1492.003, 1822.000
1493.126, 1817.000
1494.250, 1812.000
1495.373, 1808.000
1496.495, 1814.000
1497.617, 1803.000
1498.739, 1798.000
1499.860, 1796.000
1500.981, 1812.000
1502.102, 1821.000
1503.222, 1823.000
1504.341, 1808.000
1505.461, 1795.000
1506.579, 1790.000
1507.698, 1787.000
1508.816, 1794.000
1509.933, 1798.000
1511.050, 1801.000
1512.167, 1789.000
1513.283, 1785.000
1514.399, 1789.000
1515.514, 1790.000
1516.629, 1787.000
1517.744, 1783.000
1518.858, 1792.000
1519.972, 1787.000
1521.085, 1782.000
1522.198, 1778.000
1523.310, 1774.000
1524.422, 1767.000
1525.534, 1765.000
1526.645, 1775.000
1527.756, 1777.000
1528.866, 1774.000
1529.976, 1769.000
1531.086, 1772.000
1532.195, 1774.000
1533.304, 1765.000
1534.412, 1758.000
1535.520, 1763.000
1536.627, 1768.000
1537.734, 1760.000
1538.841, 1758.000
1539.947, 1761.000
1541.053, 1762.000
1542.158, 1761.000
1543.263, 1769.000
1544.368, 1768.000
1545.472, 1756.000
1546.576, 1753.000
1547.679, 1756.000
1548.782, 1760.000
1549.884, 1756.000
1550.987, 1761.000
1552.088, 1764.000
1553.189, 1771.000
1554.290, 1773.000
1555.391, 1769.000
1556.491, 1758.000
1557.590, 1759.000
1558.689, 1767.000
1559.788, 1759.000
1560.887, 1751.000
1561.985, 1748.000
1563.082, 1759.000
1564.179, 1765.000
1565.276, 1767.000
1566.372, 1762.000
1567.468, 1757.000
1568.564, 1755.000
1569.659, 1758.000
1570.753, 1760.000
1571.848, 1761.000
1572.941, 1757.000
1574.035, 1758.000
1575.128, 1755.000
1576.220, 1758.000
1577.313, 1756.000
1578.404, 1757.000
1579.496, 1749.000
1580.587, 1755.000
1581.677, 1759.000
1582.768, 1761.000
1583.857, 1759.000
1584.947, 1756.000
1586.036, 1751.000
1587.124, 1751.000
1588.212, 1747.000
1589.300, 1747.000
1590.387, 1740.000
1591.474, 1748.000
1592.561, 1755.000
1593.647, 1761.000
1594.732, 1760.000
1595.818, 1765.000
1596.902, 1765.000
1597.987, 1761.000
1599.071, 1758.000
1600.155, 1761.000
1601.238, 1751.000
1602.321, 1749.000
1603.403, 1746.000
1604.485, 1740.000
1605.567, 1731.000
1606.648, 1732.000
1607.729, 1732.000
1608.809, 1724.000
1609.889, 1716.000
1610.969, 1719.000
1612.048, 1719.000
1613.127, 1721.000
1614.205, 1716.000
1615.283, 1719.000
1616.361, 1706.000
1617.438, 1705.000
1618.515, 1706.000
1619.591, 1722.000
1620.667, 1727.000
1621.743, 1729.000
1622.818, 1731.000
1623.893, 1725.000
1624.967, 1730.000
1626.041, 1725.000
1627.114, 1725.000
1628.188, 1725.000
1629.260, 1731.000
1630.333, 1726.000
1631.405, 1722.000
1632.476, 1724.000
1633.547, 1732.000
1634.618, 1726.000
1635.689, 1719.000
1636.759, 1716.000
1637.828, 1719.000
1638.897, 1722.000
1639.966, 1719.000
1641.034, 1717.000
1642.102, 1713.000
1643.170, 1705.000
1644.237, 1702.000
1645.304, 1703.000
1646.370, 1706.000
1647.436, 1704.000
1648.502, 1702.000
1649.567, 1703.000
1650.632, 1706.000
1651.696, 1710.000
1652.760, 1707.000
1653.824, 1700.000
1654.887, 1699.000
1655.950, 1695.000
1657.012, 1698.000
1658.074, 1700.000
1659.136, 1704.000
1660.197, 1701.000
1661.258, 1702.000
1662.318, 1705.000
1663.378, 1707.000
1664.438, 1702.000
1665.497, 1698.000
1666.556, 1695.000
1667.614, 1699.000
1668.672, 1697.000
1669.730, 1699.000
1670.787, 1699.000
1671.844, 1704.000
1672.901, 1705.000
1673.957, 1709.000
1675.012, 1713.000
1676.068, 1715.000
1677.123, 1712.000
1678.177, 1712.000
1679.231, 1710.000
1680.285, 1712.000
1681.338, 1717.000
1682.391, 1721.000
1683.444, 1713.000
1684.496, 1706.000
1685.548, 1709.000
1686.599, 1712.000
1687.650, 1711.000
1688.701, 1711.000
1689.751, 1715.000
1690.801, 1717.000
1691.850, 1716.000
1692.899, 1710.000
1693.948, 1711.000
1694.996, 1714.000
1696.044, 1713.000
1697.091, 1704.000
1698.138, 1702.000
1699.185, 1704.000
1700.231, 1711.000
1701.277, 1699.000
1702.323, 1690.000
1703.368, 1689.000
1704.412, 1704.000
1705.457, 1711.000
1706.501, 1717.000
1707.544, 1715.000
1708.587, 1710.000
1709.630, 1707.000
1710.673, 1705.000
1711.715, 1709.000
1712.756, 1704.000
1713.798, 1705.000
1714.838, 1700.000
1715.879, 1698.000
1716.919, 1693.000
1717.959, 1697.000
1718.998, 1697.000
1720.037, 1690.000
1721.075, 1681.000
1722.114, 1681.000
1723.151, 1686.000
1724.189, 1687.000
1725.226, 1688.000
1726.262, 1679.000
1727.299, 1682.000
1728.334, 1673.000
1729.370, 1675.000
1730.405, 1674.000
1731.440, 1688.000
1732.474, 1693.000
1733.508, 1695.000
1734.541, 1691.000
1735.574, 1685.000
1736.607, 1687.000
1737.640, 1682.000
1738.672, 1680.000
1739.703, 1678.000
1740.734, 1683.000
1741.765, 1676.000
1742.796, 1676.000
1743.826, 1675.000
1744.855, 1671.000
1745.885, 1663.000
1746.914, 1664.000
1747.942, 1671.000
1748.970, 1674.000
1749.998, 1672.000
1751.026, 1665.000
1752.053, 1671.000
1753.079, 1679.000
1754.105, 1688.000
1755.131, 1682.000
1756.157, 1681.000
1757.182, 1678.000
1758.207, 1686.000
1759.231, 1693.000
1760.255, 1701.000
1761.279, 1702.000
1762.302, 1706.000

